CustomerID,InvoiceDate,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_total,Segment,Cluster,Cluster_Label
13576,2011-11-29 15:34:00,10,18,6717.34,5,5,5,555,15,Champions,3,High Value
13577,2011-11-14 15:19:00,25,4,1687.6,4,4,4,444,12,Champions,0,Loyal Customers
13579,2011-11-25 08:41:00,15,2,467.04,4,2,2,422,8,Promising,0,Loyal Customers
13581,2011-02-03 14:41:00,309,1,118.0,1,1,1,111,3,Lost,1,Lost
13583,2011-07-07 10:40:00,156,1,781.03,2,1,3,213,6,Lost,1,Lost
13584,2011-02-06 12:49:00,307,1,142.4,1,1,1,111,3,Lost,1,Lost
13587,2011-10-07 12:31:00,64,1,712.4,3,1,3,313,7,Needs Attention,0,Loyal Customers
13588,2011-11-24 10:42:00,16,9,2478.95,4,5,5,455,14,Champions,0,Loyal Customers
13589,2011-11-25 12:10:00,15,2,379.65,4,2,2,422,8,Promising,0,Loyal Customers
13590,2011-11-28 12:54:00,11,6,1981.92,5,5,4,554,14,Champions,0,Loyal Customers
13591,2011-10-06 12:26:00,65,3,1117.13,3,3,4,334,10,Loyal Customers,0,Loyal Customers
13592,2011-11-04 09:49:00,36,4,247.96,3,4,1,341,8,Loyal Customers,0,Loyal Customers
13593,2011-08-23 13:35:00,108,5,2037.08,2,4,4,244,10,At Risk,0,Loyal Customers
13594,2011-10-18 10:19:00,53,1,396.97,3,1,2,312,6,Needs Attention,0,Loyal Customers
13596,2011-12-04 12:01:00,6,2,697.04,5,2,3,523,10,Promising,0,Loyal Customers
13598,2011-10-23 14:28:00,47,1,180.17,3,1,1,311,5,Needs Attention,0,Loyal Customers
13599,2011-12-08 16:10:00,1,21,5153.67,5,5,5,555,15,Champions,3,High Value
13600,2011-01-31 15:27:00,312,1,219.52,1,1,1,111,3,Lost,1,Lost
13601,2011-10-25 17:31:00,45,2,693.32,3,2,3,323,8,Needs Attention,0,Loyal Customers
13602,2011-10-06 11:47:00,65,1,428.89,3,1,2,312,6,Needs Attention,0,Loyal Customers
13603,2011-11-13 15:57:00,26,1,164.34,4,1,1,411,6,Promising,0,Loyal Customers
13606,2011-11-10 17:46:00,29,3,280.54,4,3,2,432,9,Loyal Customers,0,Loyal Customers
13607,2011-10-30 16:17:00,40,1,678.01,3,1,3,313,7,Needs Attention,0,Loyal Customers
13610,2011-11-27 15:38:00,12,7,1131.88,5,5,4,554,14,Champions,0,Loyal Customers
13611,2011-09-11 14:51:00,89,3,1171.8,2,3,4,234,9,At Risk,0,Loyal Customers
13614,2011-11-15 14:47:00,24,4,1610.46,4,4,4,444,12,Champions,0,Loyal Customers
13615,2011-01-25 08:21:00,319,1,417.69,1,1,2,112,4,Lost,1,Lost
13617,2011-10-30 13:50:00,40,3,544.18,3,3,3,333,9,Loyal Customers,0,Loyal Customers
13618,2011-06-19 11:09:00,174,1,177.34,2,1,1,211,4,Lost,1,Lost
13621,2011-08-15 08:26:00,117,1,213.85,2,1,1,211,4,Lost,0,Loyal Customers
13623,2011-11-09 12:00:00,31,5,747.78,4,4,3,443,11,Champions,0,Loyal Customers
13626,2011-04-01 10:05:00,253,1,257.23,1,1,2,112,4,Lost,1,Lost
13627,2011-10-11 14:20:00,59,5,1638.47,3,4,4,344,11,Loyal Customers,0,Loyal Customers
13629,2011-11-16 13:21:00,23,11,7792.36,4,5,5,455,14,Champions,0,Loyal Customers
13630,2011-12-04 15:16:00,5,7,2031.78,5,5,4,554,14,Champions,0,Loyal Customers
13631,2011-09-01 09:57:00,100,11,3070.42,2,5,5,255,12,At Risk,0,Loyal Customers
13632,2011-11-15 10:51:00,25,5,2121.27,4,4,5,445,13,Champions,0,Loyal Customers
13634,2011-11-06 13:40:00,33,5,1575.16,4,4,4,444,12,Champions,0,Loyal Customers
13635,2011-10-03 10:55:00,68,1,1071.03,3,1,4,314,8,Needs Attention,0,Loyal Customers
13636,2011-11-03 10:30:00,37,5,949.12,3,4,4,344,11,Loyal Customers,0,Loyal Customers
13637,2011-10-18 13:32:00,52,3,810.5,3,3,3,333,9,Loyal Customers,0,Loyal Customers
13638,2011-11-24 10:38:00,16,1,122.64,4,1,1,411,6,Promising,0,Loyal Customers
13639,2011-09-26 13:36:00,74,1,1033.34,2,1,4,214,7,Lost,0,Loyal Customers
13642,2011-05-08 12:34:00,216,1,354.8,1,1,2,112,4,Lost,1,Lost
13643,2011-11-08 15:37:00,31,3,519.44,4,3,3,433,10,Loyal Customers,0,Loyal Customers
13644,2011-11-23 14:07:00,16,4,2624.26,4,4,5,445,13,Champions,0,Loyal Customers
13645,2011-08-11 16:11:00,120,1,252.1,2,1,2,212,5,Lost,0,Loyal Customers
13647,2011-11-30 12:00:00,10,4,1678.12,5,4,4,544,13,Champions,0,Loyal Customers
13649,2011-03-28 11:51:00,257,2,346.6,1,2,2,122,5,Lost,1,Lost
13650,2011-11-23 12:22:00,17,6,1836.34,4,5,4,454,13,Champions,0,Loyal Customers
13651,2011-11-04 14:59:00,35,2,94.2,3,2,1,321,6,Needs Attention,0,Loyal Customers
13652,2011-10-25 08:51:00,46,3,1095.08,3,3,4,334,10,Loyal Customers,0,Loyal Customers
13654,2011-10-27 16:24:00,43,6,2707.33,3,5,5,355,13,Loyal Customers,0,Loyal Customers
13655,2011-08-17 14:25:00,114,2,932.97,2,2,3,223,7,Lost,0,Loyal Customers
13656,2011-06-28 10:31:00,165,2,379.65,2,2,2,222,6,Lost,1,Lost
13657,2011-11-29 12:32:00,11,2,382.14,5,2,2,522,9,Promising,0,Loyal Customers
13658,2011-11-30 10:13:00,10,5,2639.17,5,4,5,545,14,Champions,0,Loyal Customers
13659,2011-05-18 12:37:00,206,2,1573.2,1,2,4,124,7,Lost,1,Lost
13662,2011-09-15 12:04:00,86,3,897.76,2,3,3,233,8,At Risk,0,Loyal Customers
13663,2011-06-13 15:44:00,179,1,189.47,2,1,1,211,4,Lost,1,Lost
13666,2011-10-10 15:39:00,60,3,84.65,3,3,1,331,7,Loyal Customers,0,Loyal Customers
13667,2011-07-13 15:42:00,149,1,305.02,2,1,2,212,5,Lost,1,Lost
13668,2011-12-07 12:11:00,3,21,6363.59,5,5,5,555,15,Champions,3,High Value
13669,2011-10-20 09:32:00,51,2,218.55,3,2,1,321,6,Needs Attention,0,Loyal Customers
13670,2011-09-25 15:25:00,75,1,349.7,2,1,2,212,5,Lost,0,Loyal Customers
13672,2011-02-11 13:53:00,301,2,186.39,1,2,1,121,4,Lost,1,Lost
13673,2011-11-21 12:11:00,19,2,396.92,4,2,2,422,8,Promising,0,Loyal Customers
13675,2011-07-11 12:57:00,151,2,486.8200000000001,2,2,2,222,6,Lost,1,Lost
13678,2011-07-11 10:14:00,152,1,232.6,2,1,1,211,4,Lost,1,Lost
13680,2011-12-08 13:47:00,1,4,3722.42,5,4,5,545,14,Champions,0,Loyal Customers
13681,2011-11-22 11:13:00,18,4,827.83,4,4,3,443,11,Champions,0,Loyal Customers
13682,2011-06-05 14:06:00,187,1,59.5,1,1,1,111,3,Lost,1,Lost
13684,2011-02-27 10:13:00,286,1,67.23,1,1,1,111,3,Lost,1,Lost
13685,2011-12-07 11:41:00,3,7,3119.44,5,5,5,555,15,Champions,0,Loyal Customers
13686,2011-06-10 09:10:00,183,1,72.0,1,1,1,111,3,Lost,1,Lost
13689,2011-10-07 13:21:00,63,1,910.0,3,1,3,313,7,Needs Attention,0,Loyal Customers
13690,2011-10-11 15:03:00,59,1,172.25,3,1,1,311,5,Needs Attention,0,Loyal Customers
13692,2011-11-15 11:17:00,25,3,1488.32,4,3,4,434,11,Loyal Customers,0,Loyal Customers
13694,2011-12-06 09:32:00,4,50,65039.62,5,5,5,555,15,Champions,3,High Value
13695,2011-11-08 14:26:00,31,15,2504.13,4,5,5,455,14,Champions,0,Loyal Customers
13697,2011-11-01 09:14:00,39,1,151.3,3,1,1,311,5,Needs Attention,0,Loyal Customers
13699,2011-07-07 16:51:00,155,1,308.58000000000004,2,1,2,212,5,Lost,1,Lost
13700,2011-11-13 13:00:00,26,10,2265.12,4,5,5,455,14,Champions,0,Loyal Customers
13703,2011-01-25 13:10:00,318,1,99.5,1,1,1,111,3,Lost,1,Lost
13704,2011-12-04 15:13:00,5,9,2308.06,5,5,5,555,15,Champions,0,Loyal Customers
13705,2011-12-02 12:32:00,8,3,711.86,5,3,3,533,11,Loyal Customers,0,Loyal Customers
13706,2011-02-10 09:21:00,303,1,330.79,1,1,2,112,4,Lost,1,Lost
13707,2011-03-17 18:03:00,267,2,806.41,1,2,3,123,6,Lost,1,Lost
13708,2011-03-13 13:46:00,271,1,296.88,1,1,2,112,4,Lost,1,Lost
13709,2011-12-06 10:28:00,4,13,6328.05,5,5,5,555,15,Champions,0,Loyal Customers
13710,2011-11-08 08:16:00,32,1,180.48,4,1,1,411,6,Promising,0,Loyal Customers
13711,2011-05-05 10:31:00,219,2,252.06,1,2,2,122,5,Lost,1,Lost
13712,2011-04-07 12:33:00,247,1,228.84,1,1,1,111,3,Lost,1,Lost
13715,2011-03-03 19:21:00,281,5,1079.34,1,4,4,144,9,At Risk,1,Lost
13716,2011-03-15 13:49:00,269,1,138.28,1,1,1,111,3,Lost,1,Lost
13717,2011-11-07 14:13:00,32,6,1445.01,4,5,4,454,13,Champions,0,Loyal Customers
13718,2011-04-07 13:24:00,246,2,306.55,1,2,2,122,5,Lost,1,Lost
13719,2011-11-24 15:26:00,15,5,1041.68,4,4,4,444,12,Champions,0,Loyal Customers
13720,2011-08-15 12:46:00,117,4,799.9,2,4,3,243,9,At Risk,0,Loyal Customers
13721,2011-11-03 14:05:00,36,1,524.14,3,1,3,313,7,Needs Attention,0,Loyal Customers
13722,2011-07-31 12:44:00,132,3,2375.41,2,3,5,235,10,At Risk,0,Loyal Customers
13723,2011-05-06 17:04:00,217,1,199.85,1,1,1,111,3,Lost,1,Lost
13725,2011-10-21 10:03:00,50,8,1980.56,3,5,4,354,12,Loyal Customers,0,Loyal Customers
13726,2011-11-01 10:49:00,39,2,1079.66,3,2,4,324,9,Needs Attention,0,Loyal Customers
13727,2011-11-11 09:46:00,29,2,333.48,4,2,2,422,8,Promising,0,Loyal Customers
13728,2011-11-03 10:49:00,37,6,1016.14,3,5,4,354,12,Loyal Customers,0,Loyal Customers
13730,2011-07-27 08:35:00,136,2,752.6,2,2,3,223,7,Lost,0,Loyal Customers
13731,2011-05-04 14:33:00,219,2,610.59,1,2,3,123,6,Lost,1,Lost
13732,2011-11-11 15:49:00,28,1,491.86,4,1,3,413,8,Promising,0,Loyal Customers
13735,2011-11-15 11:14:00,25,4,2885.24,4,4,5,445,13,Champions,0,Loyal Customers
13736,2011-12-04 15:19:00,5,2,731.9,5,2,3,523,10,Promising,0,Loyal Customers
13737,2011-05-23 16:32:00,200,1,339.6,1,1,2,112,4,Lost,1,Lost
13739,2011-11-21 13:35:00,18,1,216.9,4,1,1,411,6,Promising,0,Loyal Customers
13740,2011-04-13 10:32:00,241,1,350.75,1,1,2,112,4,Lost,1,Lost
13741,2011-09-29 09:19:00,72,3,668.4300000000001,3,3,3,333,9,Loyal Customers,0,Loyal Customers
13742,2011-11-23 11:07:00,17,12,3131.02,4,5,5,455,14,Champions,0,Loyal Customers
13743,2011-12-07 10:09:00,3,7,1341.6,5,5,4,554,14,Champions,0,Loyal Customers
13744,2011-09-05 15:19:00,95,2,1156.36,2,2,4,224,8,Lost,0,Loyal Customers
13745,2011-06-30 16:43:00,162,1,300.04,2,1,2,212,5,Lost,1,Lost
13747,2010-12-01 10:37:00,374,1,79.6,1,1,1,111,3,Lost,1,Lost
13748,2011-09-05 09:45:00,96,5,948.25,2,4,4,244,10,At Risk,0,Loyal Customers
13750,2011-10-17 12:16:00,54,5,1647.26,3,4,4,344,11,Loyal Customers,0,Loyal Customers
13751,2011-02-24 15:56:00,288,1,296.25,1,1,2,112,4,Lost,1,Lost
13752,2011-08-07 14:16:00,124,6,1186.28,2,5,4,254,11,At Risk,0,Loyal Customers
13753,2011-02-25 12:48:00,288,1,741.26,1,1,3,113,5,Lost,1,Lost
13754,2011-07-11 11:51:00,152,2,282.6,2,2,2,222,6,Lost,1,Lost
13755,2011-12-06 12:26:00,4,9,2161.35,5,5,5,555,15,Champions,0,Loyal Customers
13756,2011-12-07 16:44:00,2,14,5189.52,5,5,5,555,15,Champions,3,High Value
13758,2011-11-28 11:11:00,12,7,3190.55,5,5,5,555,15,Champions,0,Loyal Customers
13759,2011-11-06 14:47:00,33,2,659.4100000000001,4,2,3,423,9,Promising,0,Loyal Customers
13760,2011-10-16 16:13:00,54,2,286.79,3,2,2,322,7,Needs Attention,0,Loyal Customers
13761,2011-10-20 14:01:00,50,2,1070.65,3,2,4,324,9,Needs Attention,0,Loyal Customers
13762,2011-05-05 09:15:00,219,1,306.72,1,1,2,112,4,Lost,1,Lost
13763,2011-10-07 15:13:00,63,1,1714.96,3,1,4,314,8,Needs Attention,0,Loyal Customers
13764,2011-09-30 12:03:00,71,3,1521.76,3,3,4,334,10,Loyal Customers,0,Loyal Customers
13767,2011-12-07 15:00:00,2,37,17220.36,5,5,5,555,15,Champions,3,High Value
13769,2011-12-07 15:08:00,2,10,2796.51,5,5,5,555,15,Champions,0,Loyal Customers
13771,2011-10-06 14:18:00,64,4,2634.45,3,4,5,345,12,Loyal Customers,0,Loyal Customers
13772,2011-11-06 11:43:00,34,3,1132.13,3,3,4,334,10,Loyal Customers,0,Loyal Customers
13774,2011-09-19 12:06:00,82,1,345.0,2,1,2,212,5,Lost,0,Loyal Customers
13777,2011-12-09 12:25:00,1,33,25977.16,5,5,5,555,15,Champions,3,High Value
13778,2011-08-28 15:25:00,103,1,178.7,2,1,1,211,4,Lost,0,Loyal Customers
13780,2011-12-02 13:49:00,7,2,360.01,5,2,2,522,9,Promising,0,Loyal Customers
13781,2011-04-03 12:08:00,251,1,127.84,1,1,1,111,3,Lost,1,Lost
13782,2011-11-27 11:54:00,13,6,912.0,5,5,3,553,13,Champions,0,Loyal Customers
13784,2011-11-30 09:33:00,10,11,2462.79,5,5,5,555,15,Champions,0,Loyal Customers
13786,2010-12-07 13:53:00,367,1,230.4,1,1,1,111,3,Lost,1,Lost
13787,2011-09-25 12:06:00,76,2,309.04,2,2,2,222,6,Lost,0,Loyal Customers
13790,2011-12-05 15:48:00,4,1,348.79999999999995,5,1,2,512,8,Promising,0,Loyal Customers
13791,2011-08-04 11:44:00,128,2,1516.0,2,2,4,224,8,Lost,0,Loyal Customers
13792,2011-10-04 14:31:00,66,2,195.55,3,2,1,321,6,Needs Attention,0,Loyal Customers
13798,2011-12-08 15:51:00,1,57,37153.85,5,5,5,555,15,Champions,3,High Value
13799,2011-08-15 12:07:00,117,2,688.86,2,2,3,223,7,Lost,0,Loyal Customers
13800,2011-02-03 12:27:00,310,1,558.32,1,1,3,113,5,Lost,1,Lost
13801,2011-10-04 10:15:00,67,1,324.8,3,1,2,312,6,Needs Attention,0,Loyal Customers
13802,2011-07-24 10:54:00,139,3,4599.42,2,3,5,235,10,At Risk,0,Loyal Customers
13803,2011-03-29 12:57:00,255,1,277.07,1,1,2,112,4,Lost,1,Lost
13804,2011-11-09 12:32:00,31,7,2635.79,4,5,5,455,14,Champions,0,Loyal Customers
13805,2011-10-18 14:50:00,52,2,924.6,3,2,3,323,8,Needs Attention,0,Loyal Customers
13806,2011-10-07 11:43:00,64,1,256.38,3,1,2,312,6,Needs Attention,0,Loyal Customers
13807,2010-12-07 15:48:00,367,1,112.6,1,1,1,111,3,Lost,1,Lost
13808,2011-12-04 12:18:00,6,5,1747.66,5,4,4,544,13,Champions,0,Loyal Customers
13809,2011-02-07 13:15:00,305,1,155.05,1,1,1,111,3,Lost,1,Lost
13810,2011-11-11 08:33:00,29,3,1499.01,4,3,4,434,11,Loyal Customers,0,Loyal Customers
13811,2011-06-09 09:54:00,184,3,814.5,1,3,3,133,7,At Risk,1,Lost
13812,2011-10-28 14:27:00,42,3,539.0,3,3,3,333,9,Loyal Customers,0,Loyal Customers
13813,2011-10-31 10:38:00,40,4,1366.86,3,4,4,344,11,Loyal Customers,0,Loyal Customers
13814,2011-09-08 13:48:00,92,2,1579.12,2,2,4,224,8,Lost,0,Loyal Customers
13815,2011-11-17 14:19:00,22,4,4027.36,4,4,5,445,13,Champions,0,Loyal Customers
13816,2011-11-16 08:38:00,24,2,571.6700000000001,4,2,3,423,9,Promising,0,Loyal Customers
13817,2011-11-10 17:49:00,29,2,382.98,4,2,2,422,8,Promising,0,Loyal Customers
13819,2011-02-11 10:38:00,302,3,1140.35,1,3,4,134,8,At Risk,1,Lost
13821,2011-07-18 09:49:00,145,2,385.64,2,2,2,222,6,Lost,1,Lost
13822,2011-12-04 12:13:00,6,2,632.0,5,2,3,523,10,Promising,0,Loyal Customers
13823,2011-11-21 10:22:00,19,2,957.66,4,2,4,424,10,Promising,0,Loyal Customers
13824,2011-11-07 12:41:00,33,5,1698.94,4,4,4,444,12,Champions,0,Loyal Customers
13826,2011-06-16 13:48:00,176,1,189.5,2,1,1,211,4,Lost,1,Lost
13827,2011-10-13 12:38:00,58,3,412.05,3,3,2,332,8,Loyal Customers,0,Loyal Customers
13828,2011-11-17 16:02:00,22,1,209.49,4,1,1,411,6,Promising,0,Loyal Customers
13831,2011-11-23 15:41:00,16,6,2202.99,4,5,5,455,14,Champions,0,Loyal Customers
13832,2011-11-20 15:36:00,19,1,52.2,4,1,1,411,6,Promising,0,Loyal Customers
13833,2011-07-03 13:27:00,159,1,384.8,2,1,2,212,5,Lost,1,Lost
13835,2011-11-14 15:37:00,25,4,834.57,4,4,3,443,11,Champions,0,Loyal Customers
13837,2011-05-12 12:10:00,212,2,271.24,1,2,2,122,5,Lost,1,Lost
13838,2011-12-04 11:00:00,6,4,691.73,5,4,3,543,12,Champions,0,Loyal Customers
13841,2011-04-01 12:10:00,253,1,85.0,1,1,1,111,3,Lost,1,Lost
13842,2011-10-12 10:51:00,59,9,3385.62,3,5,5,355,13,Loyal Customers,0,Loyal Customers
13844,2011-11-28 13:21:00,11,1,361.62,5,1,2,512,8,Promising,0,Loyal Customers
13845,2011-10-06 08:25:00,65,1,312.98,3,1,2,312,6,Needs Attention,0,Loyal Customers
13846,2011-11-15 12:07:00,25,3,865.0600000000001,4,3,3,433,10,Loyal Customers,0,Loyal Customers
13848,2011-09-08 12:58:00,92,3,1255.0,2,3,4,234,9,At Risk,0,Loyal Customers
13849,2011-10-19 10:59:00,52,2,1537.95,3,2,4,324,9,Needs Attention,0,Loyal Customers
13850,2011-08-02 14:04:00,129,1,1595.48,2,1,4,214,7,Lost,0,Loyal Customers
13851,2011-09-05 12:36:00,96,3,2651.46,2,3,5,235,10,At Risk,0,Loyal Customers
13853,2011-10-13 14:18:00,57,1,1090.14,3,1,4,314,8,Needs Attention,0,Loyal Customers
13854,2011-12-01 09:06:00,9,25,8109.519999999999,5,5,5,555,15,Champions,3,High Value
13856,2011-06-24 10:03:00,169,3,388.5,2,3,2,232,7,At Risk,1,Lost
13858,2011-10-13 16:17:00,57,1,216.17,3,1,1,311,5,Needs Attention,0,Loyal Customers
13859,2011-01-17 16:14:00,326,1,201.16,1,1,1,111,3,Lost,1,Lost
13860,2011-12-08 12:57:00,1,5,1245.9,5,4,4,544,13,Champions,0,Loyal Customers
13862,2011-11-21 16:24:00,18,8,2209.36,4,5,5,455,14,Champions,0,Loyal Customers
13863,2011-04-06 10:20:00,248,1,305.78,1,1,2,112,4,Lost,1,Lost
13865,2011-10-12 13:31:00,58,4,501.56,3,4,3,343,10,Loyal Customers,0,Loyal Customers
13866,2011-09-26 14:54:00,74,1,145.67,2,1,1,211,4,Lost,0,Loyal Customers
13867,2011-11-08 15:48:00,31,3,1015.29,4,3,4,434,11,Loyal Customers,0,Loyal Customers
13868,2011-12-02 16:32:00,7,2,3192.54,5,2,5,525,12,Promising,0,Loyal Customers
13869,2011-08-08 13:53:00,123,4,3104.9500000000003,2,4,5,245,11,At Risk,0,Loyal Customers
13870,2011-12-07 13:23:00,2,8,2770.94,5,5,5,555,15,Champions,0,Loyal Customers
13871,2011-11-17 10:49:00,23,13,6403.25,4,5,5,455,14,Champions,0,Loyal Customers
13873,2011-08-12 10:08:00,120,3,389.6,2,3,2,232,7,At Risk,0,Loyal Customers
13874,2010-12-16 18:20:00,358,1,540.45,1,1,3,113,5,Lost,1,Lost
13875,2011-10-17 09:36:00,54,5,1786.79,3,4,4,344,11,Loyal Customers,0,Loyal Customers
13876,2011-10-07 10:22:00,64,1,122.7,3,1,1,311,5,Needs Attention,0,Loyal Customers
13877,2011-09-14 15:49:00,86,1,117.24,2,1,1,211,4,Lost,0,Loyal Customers
13878,2011-10-16 12:19:00,55,1,1281.53,3,1,4,314,8,Needs Attention,0,Loyal Customers
13880,2011-11-18 13:44:00,21,13,3219.77,4,5,5,455,14,Champions,0,Loyal Customers
13881,2011-12-06 12:50:00,4,20,17159.52,5,5,5,555,15,Champions,3,High Value
13882,2011-12-07 11:16:00,3,5,1191.13,5,4,4,544,13,Champions,0,Loyal Customers
13883,2011-11-29 10:45:00,11,5,2674.48,5,4,5,545,14,Champions,0,Loyal Customers
13884,2011-12-02 16:30:00,7,5,787.6,5,4,3,543,12,Champions,0,Loyal Customers
13885,2011-06-03 15:07:00,189,2,506.8,1,2,3,123,6,Lost,1,Lost
13886,2011-09-29 13:17:00,71,1,243.56,3,1,1,311,5,Needs Attention,0,Loyal Customers
13887,2011-05-19 17:22:00,204,1,349.55,1,1,2,112,4,Lost,1,Lost
13888,2011-08-12 10:13:00,120,2,605.63,2,2,3,223,7,Lost,0,Loyal Customers
13889,2011-09-08 09:13:00,93,1,416.9,2,1,2,212,5,Lost,0,Loyal Customers
13890,2011-12-08 15:36:00,1,10,1883.81,5,5,4,554,14,Champions,0,Loyal Customers
13892,2011-11-13 11:50:00,27,4,632.97,4,4,3,443,11,Champions,0,Loyal Customers
13893,2011-02-15 11:30:00,298,1,821.1,1,1,3,113,5,Lost,1,Lost
13894,2011-11-16 09:44:00,24,3,564.62,4,3,3,433,10,Loyal Customers,0,Loyal Customers
13895,2011-11-11 16:57:00,28,4,2593.07,4,4,5,445,13,Champions,0,Loyal Customers
13897,2011-10-20 14:30:00,50,1,311.16,3,1,2,312,6,Needs Attention,0,Loyal Customers
13898,2011-01-18 10:28:00,326,1,155.93,1,1,1,111,3,Lost,1,Lost
13899,2011-11-23 13:40:00,16,2,388.52,4,2,2,422,8,Promising,0,Loyal Customers
13900,2011-06-09 19:26:00,183,3,740.95,1,3,3,133,7,At Risk,1,Lost
13901,2011-09-28 14:48:00,72,5,2867.2000000000003,3,4,5,345,12,Loyal Customers,0,Loyal Customers
13904,2011-11-02 13:41:00,37,2,332.64,3,2,2,322,7,Needs Attention,0,Loyal Customers
13908,2011-09-21 11:49:00,80,4,2369.55,2,4,5,245,11,At Risk,0,Loyal Customers
13911,2011-10-13 15:43:00,57,9,2580.91,3,5,5,355,13,Loyal Customers,0,Loyal Customers
13914,2011-11-28 10:35:00,12,2,626.45,5,2,3,523,10,Promising,0,Loyal Customers
13917,2011-10-21 09:56:00,50,2,272.04,3,2,2,322,7,Needs Attention,0,Loyal Customers
13918,2011-10-21 12:25:00,50,2,1212.84,3,2,4,324,9,Needs Attention,0,Loyal Customers
13919,2011-10-11 14:24:00,59,2,384.81,3,2,2,322,7,Needs Attention,0,Loyal Customers
13922,2010-12-23 10:38:00,352,1,172.25,1,1,1,111,3,Lost,1,Lost
13923,2011-10-17 12:33:00,54,1,351.13,3,1,2,312,6,Needs Attention,0,Loyal Customers
13924,2011-12-08 09:39:00,2,6,1838.85,5,5,4,554,14,Champions,0,Loyal Customers
13925,2011-09-08 12:47:00,93,4,678.25,2,4,3,243,9,At Risk,0,Loyal Customers
13926,2011-11-16 13:16:00,23,1,223.85,4,1,1,411,6,Promising,0,Loyal Customers
13927,2011-09-26 12:00:00,75,1,348.99,2,1,2,212,5,Lost,0,Loyal Customers
13928,2011-11-29 10:33:00,11,4,464.57,5,4,2,542,11,Champions,0,Loyal Customers
13929,2011-06-23 15:26:00,169,2,842.65,2,2,3,223,7,Lost,1,Lost
13930,2011-10-13 09:45:00,58,2,337.34,3,2,2,322,7,Needs Attention,0,Loyal Customers
13931,2011-09-05 10:12:00,96,2,1237.53,2,2,4,224,8,Lost,0,Loyal Customers
13932,2011-02-18 12:02:00,295,1,307.4,1,1,2,112,4,Lost,1,Lost
13933,2011-08-22 14:03:00,109,2,608.79,2,2,3,223,7,Lost,0,Loyal Customers
13934,2011-03-21 08:39:00,264,1,922.1,1,1,3,113,5,Lost,1,Lost
13936,2011-06-13 08:47:00,180,1,376.58,1,1,2,112,4,Lost,1,Lost
13937,2011-06-23 16:35:00,169,1,158.85,2,1,1,211,4,Lost,1,Lost
13938,2011-11-04 14:37:00,35,1,71.66,3,1,1,311,5,Needs Attention,0,Loyal Customers
13939,2011-11-16 13:33:00,23,3,568.55,4,3,3,433,10,Loyal Customers,0,Loyal Customers
13940,2011-11-22 15:15:00,17,4,839.14,4,4,3,443,11,Champions,0,Loyal Customers
13941,2011-11-18 09:43:00,22,5,5112.96,4,4,5,445,13,Champions,0,Loyal Customers
13946,2011-09-21 13:33:00,79,3,561.57,2,3,3,233,8,At Risk,0,Loyal Customers
13947,2011-10-05 14:42:00,65,1,90.6,3,1,1,311,5,Needs Attention,0,Loyal Customers
13948,2010-12-14 10:18:00,361,1,102.0,1,1,1,111,3,Lost,1,Lost
13949,2011-12-07 09:35:00,3,6,2427.32,5,5,5,555,15,Champions,0,Loyal Customers
13950,2011-11-28 14:44:00,11,4,745.0600000000001,5,4,3,543,12,Champions,0,Loyal Customers
13951,2011-06-16 16:43:00,176,3,674.45,2,3,3,233,8,At Risk,1,Lost
13952,2011-05-06 09:00:00,218,2,3251.071,1,2,5,125,8,Lost,1,Lost
13953,2011-12-02 16:04:00,7,7,3515.68,5,5,5,555,15,Champions,0,Loyal Customers
13954,2011-12-08 12:50:00,2,2,439.92,5,3,2,532,10,Loyal Customers,0,Loyal Customers
13955,2011-07-08 17:19:00,154,2,322.96,2,3,2,232,7,At Risk,1,Lost
13956,2011-12-04 13:20:00,5,5,1026.42,5,4,4,544,13,Champions,0,Loyal Customers
13959,2011-09-21 15:06:00,79,3,598.2,2,3,3,233,8,At Risk,0,Loyal Customers
13960,2011-11-18 15:27:00,21,2,230.22,4,3,1,431,8,Loyal Customers,0,Loyal Customers
13962,2011-11-18 08:47:00,22,2,169.54999999999998,4,3,1,431,8,Loyal Customers,0,Loyal Customers
13963,2011-02-04 14:43:00,308,4,664.54,1,4,3,143,8,At Risk,1,Lost
13967,2011-07-17 12:02:00,146,1,80.7,2,1,1,211,4,Lost,1,Lost
13969,2011-12-02 15:11:00,7,18,9053.94,5,5,5,555,15,Champions,3,High Value
13971,2011-11-21 12:06:00,19,8,2758.26,4,5,5,455,14,Champions,0,Loyal Customers
13972,2011-09-30 11:54:00,71,2,190.25,3,3,1,331,7,Loyal Customers,0,Loyal Customers
13973,2011-02-25 15:21:00,287,1,264.7,1,1,2,112,4,Lost,1,Lost
13974,2011-10-21 14:41:00,49,1,413.59,3,1,2,312,6,Needs Attention,0,Loyal Customers
13975,2011-11-08 13:19:00,31,6,2526.28,4,5,5,455,14,Champions,0,Loyal Customers
13976,2011-05-17 09:13:00,207,1,357.98,1,1,2,112,4,Lost,1,Lost
13978,2011-11-25 11:36:00,15,2,196.79,4,3,1,431,8,Loyal Customers,0,Loyal Customers
13979,2011-09-27 13:32:00,73,1,869.87,2,1,3,213,6,Lost,0,Loyal Customers
13980,2011-10-10 13:34:00,60,1,200.14,3,1,1,311,5,Needs Attention,0,Loyal Customers
